#sorted by chid. these are 1440 values which can be applied to the photoncharge calculation. These values are derived from a single p.e by thomas bretz from 27.11.2013
247.111 245.265 238.274 247.143 240.458 238.63 248.984 251.002 246.746 245.291 242.839 248.227 234.832 244.038 239.388 256.628 237.118 235.32 231.766 244.155 240.42 250.299 238.819 244.754 238.72 241.447 248.208 242.277 243.464 240.667 243.166 247.717 245.459 241.318 245.171 236.345 247.195 237.152 242.519 243.351 247.256 237.03 242.732 236.283 253.776 248.872 247.304 247.446 231.724 246.896 253.436 233.204 244.872 235.866 246.0 238.169 243.581 249.747 243.724 242.736 237.655 253.278 233.55 234.534 242.959 248.551 249.721 242.237 249.531 240.146 241.08 242.767 252.517 237.605 248.041 236.965 246.269 233.341 250.716 244.791 243.2375 246.521 243.909 238.093 246.99 250.013 251.882 237.448 241.621 240.022 244.008 236.381 247.633 246.193 243.202 244.507 245.214 236.289 244.891 237.933 245.734 247.072 243.142 234.155 250.239 239.107 246.328 247.888 234.221 245.377 242.445 246.458 240.613 234.229 240.074 251.335 242.436 248.013 237.026 239.779 245.346 243.274 236.091 244.972 239.631 245.73 240.859 237.215 252.055 243.078 251.971 241.271 241.653 236.666 240.671 237.21 242.541 253.73 235.502 243.263 236.645 246.609 236.351 252.113 248.514 248.182 249.392 232.939 250.162 236.949 245.616 233.785 246.209 236.286 253.029 239.61 247.769 245.43 253.052 231.984 247.77 232.142 246.94 246.012 241.42 232.225 242.643 237.484 246.193 234.957 250.634 241.815 245.489 242.459 241.234 235.592 246.489 240.924 243.161 246.893 247.006 243.386 247.866 235.443 238.79 242.675 242.685 248.43 246.972 240.72 242.436 242.698 243.952 240.566 244.955 243.099 239.929 246.698 244.087 236.838 252.511 237.229 243.691 248.764 244.46 233.588 246.879 238.219 252.186 238.7 249.503 229.216 248.68 242.594 244.355 253.271 257.06 243.352 236.422 243.045 242.222 237.922 244.484 246.071 248.797 250.026 244.885 225.39 247.521 242.048 239.533 242.881 245.329 237.335 239.881 237.269 246.606 247.501 244.697 249.895 233.285 239.009 247.724 233.38 241.152 247.543 247.581 251.181 242.602 239.825 246.854 234.842 249.029 241.5 241.764 233.838 240.89 247.937 244.457 243.938 237.453 246.791 242.867 244.727 239.509 245.326 251.084 242.164 244.859 235.347 244.167 238.054 253.955 241.926 248.377 234.787 248.307 244.552 242.549 244.542 243.322 244.397 238.746 245.765 242.784 241.208 241.291 245.988 240.888 242.988 245.733 243.728 251.011 245.399 237.045 239.483 243.426 243.2375 246.199 258.616 244.244 231.671 244.659 244.117 248.109 240.976 241.889 239.954 242.872 245.257 238.139 243.579 244.372 234.225 245.708 237.702 247.769 242.574 238.932 238.017 239.115 249.66 238.637 245.662 251.888 234.241 243.816 248.63 251.591 243.572 246.116 240.685 243.344 257.272 245.924 234.999 245.071 233.048 245.0 248.129 246.358 248.705 240.702 250.632 240.619 237.321 261.63 240.086 239.533 232.752 244.848 236.987 252.099 239.387 246.879 242.745 249.754 242.255 238.509 248.465 249.055 242.088 243.171 237.773 244.99 234.118 244.819 246.767 247.614 245.356 248.421 241.846 239.597 238.406 249.673 238.697 245.375 247.688 244.126 246.417 246.83 239.11 246.609 241.57 244.587 246.294 237.76 233.73 251.371 245.768 243.374 246.337 245.42 246.097 249.012 234.957 237.729 249.625 247.0 245.91 233.638 247.629 244.033 252.091 249.058 240.805 248.041 250.201 238.397 253.21 245.038 234.251 239.815 248.262 248.02 248.5 242.589 235.497 239.932 236.933 247.794 242.993 251.356 238.523 243.135 242.416 249.448 246.653 236.033 248.971 243.527 244.181 246.535 240.956 253.159 240.341 251.079 242.679 241.544 233.178 244.762 239.385 246.514 240.869 245.846 232.578 240.209 234.706 252.978 239.866 251.439 236.813 239.599 238.736 238.584 249.703 251.704 234.133 239.024 239.562 243.181 241.962 243.012 242.257 252.807 246.518 237.651 234.568 249.761 244.916 239.752 227.381 242.226 240.628 237.951 236.571 237.325 248.453 246.057 228.673 243.733 249.635 244.779 233.904 243.246 236.777 245.284 234.927 243.143 243.56 243.323 248.543 238.742 237.479 244.812 242.525 238.049 245.545 243.329 235.256 249.838 247.793 243.941 239.715 249.042 239.305 242.756 240.275 247.846 244.665 242.693 237.903 243.758 242.614 246.451 239.218 247.529 254.315 240.95 241.979 244.593 236.749 244.421 236.205 249.63 244.623 244.304 243.2375 243.2375 241.623 237.674 242.415 243.012 244.796 239.195 248.181 244.211 237.979 236.969 247.783 245.341 244.255 248.445 229.269 237.861 237.882 248.629 233.204 247.896 234.652 243.909 241.91 244.376 232.397 246.667 236.955 250.618 243.632 243.371 236.853 243.288 241.853 239.193 243.468 241.528 248.295 245.812 239.185 239.84 242.279 251.382 240.352 237.232 241.889 245.387 249.462 245.335 240.363 242.527 233.696 248.216 253.047 235.209 229.656 247.659 241.675 237.965 242.763 242.518 243.726 250.999 233.239 243.388 239.355 255.385 240.05 241.894 236.79 249.987 243.986 246.773 236.505 239.611 240.27 246.542 238.936 250.556 245.307 250.716 241.22 244.569 239.251 247.392 240.894 234.907 245.374 242.615 247.714 247.894 237.128 248.959 253.899 244.321 238.401 232.978 232.284 246.159 236.06 251.475 243.68 246.183 237.215 250.377 242.893 242.274 237.648 244.335 245.238 244.028 248.463 237.788 246.487 239.006 234.567 243.679 249.38 238.342 245.046 236.841 243.427 249.074 245.318 247.86 243.976 251.259 236.139 240.928 240.127 243.568 236.457 254.991 248.077 234.686 241.34 251.272 246.651 242.999 253.468 240.364 236.317 251.326 249.794 238.666 234.638 244.119 250.668 242.925 249.988 228.899 228.6 245.848 243.606 243.573 253.867 258.556 242.808 240.828 234.089 246.646 242.205 255.815 244.109 233.808 250.491 242.594 243.744 240.464 238.15 243.402 247.885 246.405 242.688 249.433 244.764 243.495 245.543 244.468 243.734 244.397 244.513 236.201 234.206 249.641 239.81 249.815 253.949 248.192 230.978 240.16 241.656 256.091 243.2375 243.2375 235.885 247.493 244.361 245.569 253.62 244.967 240.599 242.959 256.787 248.217 240.245 235.532 257.789 244.194 251.911 249.638 253.903 236.048 240.235 245.354 239.812 246.629 242.872 250.428 244.537 251.443 240.182 249.824 251.366 241.162 238.538 240.864 256.472 244.382 236.017 253.275 251.069 251.616 242.2 246.197 246.802 240.769 249.394 242.645 239.988 243.551 243.376 246.485 249.464 241.261 245.315 243.043 229.407 258.729 242.222 237.773 247.44 252.863 236.143 251.038 240.619 257.781 235.87 246.18 246.558 258.253 245.683 241.545 234.272 254.88 237.72 245.483 246.884 244.242 248.297 246.223 244.597 248.314 245.279 247.36 248.832 244.809 247.372 244.888 246.555 248.833 245.086 249.946 242.202 242.992 240.496 246.927 232.647 247.657 243.214 255.014 239.201 253.343 240.091 251.479 248.928 250.548 244.566 247.512 246.146 249.862 232.634 248.34 251.79 244.132 232.453 250.422 243.089 249.621 240.905 244.059 241.037 254.27 238.525 247.952 246.362 252.036 244.179 244.916 237.289 254.945 250.595 249.394 248.396 250.207 242.529 241.692 241.314 254.382 242.806 251.354 241.189 248.316 254.943 254.844 243.2375 242.57 241.138 241.659 232.372 243.2375 245.101 244.468 242.179 258.925 243.2375 243.711 246.542 232.968 240.742 247.425 247.691 246.203 247.466 246.922 235.403 246.584 241.243 244.382 243.305 250.611 242.862 243.198 251.143 236.079 245.234 249.621 252.909 255.066 242.614 237.706 237.528 252.652 252.03 244.913 237.314 244.491 248.671 249.251 238.994 245.774 248.882 246.493 241.444 240.456 243.009 253.837 237.885 243.45 249.479 247.032 244.575 244.945 245.278 240.81 242.135 255.971 257.495 237.782 243.2375 246.189 243.711 239.541 238.603 242.453 250.741 245.608 245.307 248.628 241.849 241.312 245.221 248.767 247.333 243.748 236.456 256.674 248.702 242.94 241.644 245.175 240.583 249.457 249.154 246.336 235.289 244.597 237.626 248.565 248.198 247.413 239.057 243.53 246.558 245.179 247.108 247.316 235.893 253.665 246.796 244.626 243.427 246.529 240.586 249.183 246.345 242.058 240.091 248.715 237.969 240.11 251.373 250.087 247.505 240.237 244.235 248.252 245.57 238.017 241.165 251.259 246.566 245.372 252.987 258.375 234.299 248.678 239.312 251.09 236.859 246.326 242.48 250.43 239.904 249.141 243.294 253.91 243.544 241.552 243.558 233.623 245.233 248.641 244.492 254.847 238.999 242.112 235.325 241.47 242.78 244.995 239.003 243.013 240.958 234.867 236.329 255.242 237.111 243.399 237.041 244.255 246.486 241.46 243.054 251.264 237.651 239.347 236.591 243.705 241.224 246.965 242.004 241.788 245.285 251.657 232.032 248.636 242.011 246.265 231.226 249.721 236.211 243.94 231.755 248.793 248.267 239.7 242.45 239.181 232.864 248.393 242.204 248.087 238.167 241.512 230.58 250.138 245.806 243.892 239.399 240.238 240.524 240.626 248.596 244.834 237.961 244.948 237.96 246.741 240.979 248.983 234.761 243.187 250.958 242.636 236.12 240.758 239.757 244.874 238.824 244.754 243.045 238.821 241.108 246.125 243.2375 243.2375 249.338 245.561 233.562 242.431 241.636 251.447 236.321 239.001 250.185 238.11 246.546 235.343 247.579 240.087 234.588 245.098 243.3 238.934 246.661 234.654 247.688 243.801 246.306 249.111 231.216 245.88 237.783 244.36 237.174 246.004 237.475 244.249 243.897 242.626 238.77 245.369 234.207 252.559 239.257 247.917 236.515 250.758 236.774 248.98 242.757 247.825 232.588 245.542 244.355 245.773 234.094 245.999 245.38 246.268 242.436 246.171 235.058 241.01 239.821 247.342 232.067 242.421 240.446 243.08 233.837 242.375 237.082 236.755 233.595 251.795 224.924 217.723 231.549 232.087 235.464 244.569 249.389 239.601 239.461 235.326 244.58 240.658 241.254 246.463 244.394 241.559 243.699 242.316 242.812 248.936 234.876 238.316 245.72 243.037 238.064 232.195 244.276 242.415 234.216 243.958 238.24 236.2 247.194 233.013 233.606 248.158 245.637 231.884 236.116 244.835 239.275 245.63 241.215 236.673 243.367 235.264 243.001 246.264 238.382 238.0 240.564 238.949 237.552 246.987 237.558 239.103 245.322 250.769 237.378 250.082 235.594 249.869 245.006 251.231 248.728 244.794 237.419 249.916 251.942 249.476 239.475 243.097 236.388 244.24 248.987 247.715 246.178 244.535 246.737 253.052 238.783 247.856 250.403 242.154 237.897 248.623 248.758 241.893 244.652 246.068 242.655 249.753 239.55 251.756 249.35 231.053 243.646 247.188 248.279 247.596 236.148 249.716 239.766 245.089 243.253 243.265 249.291 242.901 242.652 248.799 246.998 246.812 231.972 246.588 238.019 243.99 250.909 241.744 245.85 246.914 248.624 239.479 240.245 241.551 239.703 256.135 251.634 255.153 236.549 241.582 237.59 237.51 250.847 242.92 238.445 238.166 247.538 239.2 245.177 252.233 246.903 243.735 238.772 250.842 245.538 248.823 237.48 252.923 234.427 239.81 254.709 241.497 239.289 249.312 246.669 248.138 238.953 237.676 247.506 242.732 254.032 236.614 235.084 257.399 243.552 243.532 242.612 247.916 247.258 247.416 242.124 251.815 244.194 247.457 235.451 246.473 233.692 239.271 248.477 248.803 237.371 239.405 248.086 251.112 245.346 247.666 232.566 247.105 243.504 235.811 248.441 246.307 240.543 251.93 243.302 242.766 237.939 250.228 253.203 246.116 244.747 243.063 231.227 240.842 250.45 238.354 236.438 240.373 246.007 243.191 242.19 236.042 243.703 246.458 235.815 245.361 238.957 249.922 242.994 250.332 237.978 244.003 241.594 241.087 242.183 236.318 244.373 249.335 232.138 245.013 246.559 252.012 240.989 230.356 236.394 234.977 244.57 249.194 239.702 243.151 247.762 236.897 239.74 243.918 233.383 238.138 235.756 252.813 238.063 243.388 235.68 246.348 244.026 244.72 247.366 239.848 232.044 243.521 245.681 246.503 238.329 249.007 239.96 241.17 233.558 248.106 236.913 239.456 246.889 243.041 233.421 251.545 230.12 246.395 241.424
